store_number,store_name,address,city,state,zip_code,phone_number,website_address,lat,lon
R00000177841,Verizon Wireless At Broadway,5855 E Broadway Blvd,Tucson,AZ,85711,(520) 514-0427,https://www.verizon.com/stores/stores/arizona/tucson/broadway-333492/,32.22191318,-110.8669444
R00000000395,Verizon Wireless At Westpoint Crossing,1205 W Irvington Rd,Tucson,AZ,85714,(520) 294-1085,https://www.verizon.com/stores/stores/arizona/tucson/westpoint-crossing-318734/,32.16246068,-110.9896525
R00000260507,Verizon Wireless At El Con,3421 E Broadway Blvd,Tucson,AZ,85716,(520) 326-8147,https://www.verizon.com/stores/stores/arizona/tucson/el-con-1020259/,32.221915,-110.918525
R00000153430,Verizon Wireless At Az Pavilions,8150 N Cortaro Rd,Tucson,AZ,85743,(520) 579-3119,https://www.verizon.com/stores/stores/arizona/tucson/az-pavilions-322925/,32.354625,-111.0934479
R00000251765,Verizon Wireless At Houghton Town Center,9046 S Houghton Rd,Tucson,AZ,85747,(520) 918-0047,https://www.verizon.com/stores/stores/arizona/tucson/houghton-town-center-1134834/,32.08721208,-110.773476
R00000234920,Verizon Wireless At Flagstaff,1430 E Route 66,Flagstaff,AZ,86001,(928) 213-8000,https://www.verizon.com/stores/stores/arizona/flagstaff/flagstaff-341453/,35.19434686,-111.6325669
R00000152489,Verizon Wireless At Prescott,5672 E State Route 69,Prescott Valley,AZ,86314,(928) 775-7963,https://www.verizon.com/stores/stores/arizona/prescott-valley/prescott-338127/,34.57626543,-112.3661582
R00000126589,Verizon Wireless At Montgomery,4411 San Mateo Blvd Ne,Albuquerque,NM,87109,(505) 872-0440,https://www.verizon.com/stores/stores/new-mexico/albuquerque/montgomery-203894/,35.13177965,-106.5870275
R00000001264,Verizon Wireless At Uptown,2201 Louisiana Blvd Ne,Albuquerque,NM,87110,(505) 872-2086,https://www.verizon.com/stores/stores/new-mexico/albuquerque/uptown-229041/,35.10390474,-106.5691333
R00000246250,Verizon Wireless At Paseo,6230 Paseo Del Norte Ne,Albuquerque,NM,87113,(505) 796-0916,https://www.verizon.com/stores/stores/new-mexico/albuquerque/paseo-1023894/,35.173463,-106.5793389
R00000169918,Verizon Wireless At Eagle Ranch,9935 Coors Byp Nw,Albuquerque,NM,87114,(505) 898-7646,https://www.verizon.com/stores/stores/new-mexico/albuquerque/eagle-ranch-330093/,35.19628217,-106.6600099
R00000182273,Verizon Wireless At Santa Fe,3545 Zafarano Dr,Santa Fe,NM,87507,(505) 424-1620,https://www.verizon.com/stores/stores/new-mexico/santa-fe/santa-fe-331455/,35.64000115,-106.011433
R00000251789,Verizon Wireless At Lohman,2135 E Lohman Ave,Las Cruces,NM,88001,(575) 523-6186,https://www.verizon.com/stores/stores/new-mexico/las-cruces/lohman-1126818/,32.31228667,-106.755225
R00000003255,Verizon Wireless At Alamogordo,928 S White Sands Blvd,Alamogordo,NM,88310,(575) 434-6173,https://www.verizon.com/stores/stores/new-mexico/alamogordo/alamogordo-204002/,32.88079369,-105.9608039
R00000000559,Verizon Wireless At Henderson Green Valley,1351 W Sunset Rd,Henderson,NV,89014,(702) 454-2015,https://www.verizon.com/stores/stores/nevada/henderson/henderson-green-valley-302071/,36.06315628,-115.0447794
R00000000918,Verizon Wireless At Craig,1735 W Craig Rd,North Las Vegas,NV,89032,(702) 657-8916,https://www.verizon.com/stores/stores/nevada/north-las-vegas/craig-283675/,36.23892202,-115.1672313
R00000260716,Verizon Wireless At Rainbow North,2192 N Rainbow Blvd,Las Vegas,NV,89108,(702) 258-8899,https://www.verizon.com/stores/stores/nevada/las-vegas/rainbow-north-1020691/,36.199375,-115.241778
R00000249006,Verizon Wireless At Nellis,210 N Nellis Blvd,Las Vegas,NV,89110,(702) 434-4896,https://www.verizon.com/stores/stores/nevada/las-vegas/nellis-1076426/,36.16312504,-115.0615953
R00000254271,Verizon Wireless At Boca Park,8850 W Charleston Blvd,Las Vegas,NV,89117,(702) 952-8525,https://www.verizon.com/stores/stores/nevada/las-vegas/boca-park-1178842/,36.15948108,-115.2886276
R00000254475,Verizon Wireless At Warm Springs,7030 S Rainbow Blvd,Las Vegas,NV,89118,(702) 260-9301,https://www.verizon.com/stores/stores/nevada/las-vegas/warm-springs-1178838/,36.06081717,-115.2417583
R00000251400,Verizon Wireless At Town Square,6695 Las Vegas Blvd S,Las Vegas,NV,89119,(702) 273-3448,https://www.verizon.com/stores/stores/nevada/las-vegas/town-square-1178830/,36.06672757,-115.1738276
R00000251189,Verizon Wireless At Centennial,7891 W Tropical Pkwy,Las Vegas,NV,89149,(702) 395-2211,https://www.verizon.com/stores/stores/nevada/las-vegas/centennial-1071378/,36.27083033,-115.2666998
R00000111328,Verizon Wireless At South Eastern,9985 S Eastern Ave,Las Vegas,NV,89183,(702) 263-6577,https://www.verizon.com/stores/stores/nevada/las-vegas/south-eastern-201958/,36.00669188,-115.1161287
R00000003881,Verizon Wireless At Sparks Crossing,105 Los Altos Pkwy,Sparks,NV,89436,(775) 626-1769,https://www.verizon.com/stores/stores/nevada/sparks/sparks-crossing-320814/,39.58275281,-119.7405111
R00000002414,Verizon Wireless At Reno,5000 Smithridge Dr,Reno,NV,89502,(775) 829-1848,https://www.verizon.com/stores/stores/nevada/reno/reno-203932/,39.47812239,-119.789162
R00000149554,Verizon Wireless At Carson City,961 Topsy Ln,Carson City,NV,89705,(775) 267-1094,https://www.verizon.com/stores/stores/nevada/carson-city/carson-city-325689/,39.10885243,-119.7758676
R00000001894,Verizon Wireless At Koreatown,3458 Wilshire Blvd,Los Angeles,CA,90010,(213) 380-2299,https://www.verizon.com/stores/stores/california/los-angeles/koreatown-201776/,34.06142168,-118.3000169
R00000002520,Verizon Wireless At City Of Commerce,5438 Whittier Blvd,Commerce,CA,90022,(323) 725-9750,https://www.verizon.com/stores/stores/california/commerce/city-of-commerce-286883/,34.01933342,-118.1531502
R00000000050,Verizon Wireless At Beverly Connection,100 N La Cienega Blvd,Los Angeles,CA,90048,(310) 659-0775,https://www.verizon.com/stores/stores/california/los-angeles/beverly-connection-313659/,34.07370325,-118.3757515
R00000252324,Verizon Wireless At Culver City,10814 Jefferson Blvd,Culver City,CA,90230,(310) 838-1044,https://www.verizon.com/stores/stores/california/culver-city/culver-city-1144010/,34.00083881,-118.3944237
R00000000381,Verizon Wireless At Downey Landing,12006 Lakewood Blvd,Downey,CA,90242,(562) 401-1045,https://www.verizon.com/stores/stores/california/downey/downey-landing-286896/,33.92738352,-118.1295651
R00000002444,Verizon Wireless At Hawthorne,5070 W Rosecrans Ave,Hawthorne,CA,90250,(310) 263-2949,https://www.verizon.com/stores/stores/california/hawthorne/hawthorne-201758/,33.90138085,-118.3668416
R00000002751,Verizon Wireless At Huntington Park,6400 Pacific Blvd,Huntington Park,CA,90255,(323) 826-9880,https://www.verizon.com/stores/stores/california/huntington-park/huntington-park-201770/,33.9814382,-118.2249485
R00000001873,Verizon Wireless At Inglewood,3419 W Century Blvd,Inglewood,CA,90303,(310) 673-1443,https://www.verizon.com/stores/stores/california/inglewood/inglewood-203396/,33.94657914,-118.3321779
R00000001453,Verizon Wireless At Santa Monica,2530 Wilshire Blvd,Santa Monica,CA,90403,(310) 828-1279,https://www.verizon.com/stores/stores/california/santa-monica/santa-monica-203506/,34.0357054,-118.4773429
R00000153271,Verizon Wireless At Torrance,21841 Hawthorne Blvd,Torrance,CA,90503,(310) 316-0385,https://www.verizon.com/stores/stores/california/torrance/torrance-324974/,33.82908619,-118.3529527
R00000000616,Verizon Wireless At La Habra,1401 W Imperial Hwy,La Habra,CA,90631,(562) 694-8630,https://www.verizon.com/stores/stores/california/la-habra/la-habra-201780/,33.917626,-117.9619267
R00000001135,Verizon Wireless At Montebello,2028 Montebello Town Ctr,Montebello,CA,90640,(323) 728-8708,https://www.verizon.com/stores/stores/california/montebello/montebello-229261/,34.03655253,-118.0845255
R00000160867,Verizon Wireless At Cerritos Towne Center,12603 Towne Center Dr,Cerritos,CA,90703,(562) 809-5650,https://www.verizon.com/stores/stores/california/cerritos/cerritos-towne-center-324785/,33.87058411,-118.0631256
R00000002196,Verizon Wireless At Lakewood - Candlewood Street,4329 Candlewood St,Lakewood,CA,90712,(562) 633-5030,https://www.verizon.com/stores/stores/california/lakewood/lakewood-candlewood-street-245571/,33.85421245,-118.1413588
R00000001174,Verizon Wireless At Carson,20820 Avalon Blvd,Carson,CA,90746,(310) 329-9325,https://www.verizon.com/stores/stores/california/carson/carson-203770/,33.84117148,-118.2624418
R00000001616,Verizon Wireless At Los Altos,2894 N Bellflower Blvd,Long Beach,CA,90815,(562) 429-8223,https://www.verizon.com/stores/stores/california/long-beach/los-altos-204028/,33.80863995,-118.1246627
R00000001972,Verizon Wireless At Pasadena,368 S Lake Ave,Pasadena,CA,91101,(626) 395-0956,https://www.verizon.com/stores/stores/california/pasadena/pasadena-201870/,34.13952019,-118.1319602
R00000001087,Verizon Wireless At Porter Ranch,19943 Rinaldi St,Northridge,CA,91326,(818) 363-5854,https://www.verizon.com/stores/stores/california/northridge/porter-ranch-315739/,34.27596265,-118.5694746
R00000001498,Verizon Wireless At Santa Clarita,26445 Bouquet Canyon Rd,Santa Clarita,CA,91350,(661) 296-7585,https://www.verizon.com/stores/stores/california/santa-clarita/santa-clarita-201954/,34.42620039,-118.5388322
R00000000403,Verizon Wireless At Thousand Oaks,121 S Westlake Blvd,Westlake Village,CA,91362,(805) 370-1112,https://www.verizon.com/stores/stores/california/westlake-village/thousand-oaks-201900/,34.15917203,-118.8248366
R00000250924,Verizon Wireless At Topanga Village,6250 Topanga Canyon Blvd,Woodland Hills,CA,91367,(818) 594-0949,https://www.verizon.com/stores/stores/california/woodland-hills/topanga-village-1128002/,34.18436544,-118.6053526
R00000003111,Verizon Wireless At Panorama City,8300 Van Nuys Blvd,Panorama City,CA,91402,(818) 920-4848,https://www.verizon.com/stores/stores/california/panorama-city/panorama-city-296152/,34.22180128,-118.448521
R00000252626,Verizon Wireless At Sherman Oaks Metro,14141 Ventura Blvd,Sherman Oaks,CA,91423,(818) 907-1871,https://www.verizon.com/stores/stores/california/sherman-oaks/sherman-oaks-metro-1111638/,34.15001286,-118.4411396
R00000000908,Verizon Wireless At Burbank Empire,1729 N Victory Pl,Burbank,CA,91502,(818) 842-2722,https://www.verizon.com/stores/stores/california/burbank/burbank-empire-203250/,34.19094161,-118.32886
R00000002015,Verizon Wireless At Chino,3825 Grand Ave,Chino,CA,91710,(909) 591-9740,https://www.verizon.com/stores/stores/california/chino/chino-203856/,33.99843128,-117.7209165
R00000000204,Verizon Wireless At Rancho Cucamonga,10740 Foothill Blvd,Rancho Cucamonga,CA,91730,(909) 948-2427,https://www.verizon.com/stores/stores/california/rancho-cucamonga/rancho-cucamonga-204032/,34.10692036,-117.5706405
R00000251225,Verizon Wireless At Victoria Gardens,7825 Monticello Ave,Rancho Cucamonga,CA,91739,(909) 899-9990,https://www.verizon.com/stores/stores/california/rancho-cucamonga/victoria-gardens-1074010/,34.11139903,-117.5354137
R00000176995,Verizon Wireless At Glendora Marketplace,1331 S Lone Hill Ave,Glendora,CA,91740,(909) 592-5211,https://www.verizon.com/stores/stores/california/glendora/glendora-marketplace-331396/,34.11444192,-117.8293318
R00000101169,Verizon Wireless At Puente Hills,17525 Colima Rd,City Of Industry,CA,91748,(626) 839-5155,https://www.verizon.com/stores/stores/california/city-of-industry/puente-hills-334074/,33.99070818,-117.9238368
R00000000448,Verizon Wireless At Mira Loma,12459 Limonite Ave,Mira Loma,CA,91752,(951) 361-1850,https://www.verizon.com/stores/stores/california/mira-loma/mira-loma-310419/,33.97556364,-117.5543478
R00000006532,Verizon Wireless At Montclair,5094 E Montclair Plaza Ln,Montclair,CA,91763,(909) 398-1579,https://www.verizon.com/stores/stores/california/montclair/montclair-310340/,34.08706905,-117.6935606
R00000149144,Verizon Wireless At Upland,1118 E 19th St,Upland,CA,91784,(909) 920-0202,https://www.verizon.com/stores/stores/california/upland/upland-321157/,34.13156444,-117.6368393
R00000244254,Verizon Wireless At West Covina,112 Plaza Dr,West Covina,CA,91790,(626) 851-9992,https://www.verizon.com/stores/stores/california/west-covina/west-covina-355509/,34.07130307,-117.9387226
R00000246345,Verizon Wireless At Chula Vista,502 Broadway,Chula Vista,CA,91910,(619) 409-9809,https://www.verizon.com/stores/stores/california/chula-vista/chula-vista-1144014/,32.6305672,-117.0896258
R00000002541,Verizon Wireless At La Mesa,5500 Grossmont Center Dr,La Mesa,CA,91942,(619) 644-2900,https://www.verizon.com/stores/stores/california/la-mesa/la-mesa-201782/,32.7776536,-117.0104491
R00000000991,Verizon Wireless At Carlsbad,1846 Marron Rd,Carlsbad,CA,92008,(760) 720-8400,https://www.verizon.com/stores/stores/california/carlsbad/carlsbad-204038/,33.17771718,-117.3375965
R00000104968,Verizon Wireless At Del Mar,2689 Via De La Valle,Del Mar,CA,92014,(858) 523-9850,https://www.verizon.com/stores/stores/california/del-mar/del-mar-203468/,32.9787139,-117.2497389
R00000001473,Verizon Wireless At Encinitas,258 N El Camino Real,Encinitas,CA,92024,(760) 642-0430,https://www.verizon.com/stores/stores/california/encinitas/encinitas-312879/,33.05117945,-117.2612868
R00000139459,Verizon Wireless At Oceanside,3760 Mission Ave,Oceanside,CA,92058,(760) 757-7075,https://www.verizon.com/stores/stores/california/oceanside/oceanside-320574/,33.22656082,-117.3314358
R00000087882,Verizon Wireless At San Marcos,711 Center Dr,San Marcos,CA,92069,(760) 738-0088,https://www.verizon.com/stores/stores/california/san-marcos/san-marcos-229243/,33.13370501,-117.1240088
R00000121184,Verizon Wireless At Santee,9824 Mission Gorge Rd,Santee,CA,92071,(619) 449-4140,https://www.verizon.com/stores/stores/california/santee/santee-229242/,32.84042898,-116.9819337
R00000003328,Verizon Wireless At Mission Valley,980 Camino De La Reina,San Diego,CA,92108,(619) 209-5818,https://www.verizon.com/stores/stores/california/san-diego/mission-valley-245570/,32.76856184,-117.1544688
R00000169836,Verizon Wireless At Sports Arena,3505 Sports Arena Blvd,San Diego,CA,92110,(619) 523-4500,https://www.verizon.com/stores/stores/california/san-diego/sports-arena-328841/,32.75347311,-117.2119008
R00000165957,Verizon Wireless At Kearny Mesa,7035 Clairemont Mesa Blvd,San Diego,CA,92111,(858) 614-0011,https://www.verizon.com/stores/stores/california/san-diego/kearny-mesa-325256/,32.8323488,-117.1661931
R00000249305,Verizon Wireless At Carmel Mountain,11890 Carmel Mountain Rd,San Diego,CA,92128,(858) 618-2100,https://www.verizon.com/stores/stores/california/san-diego/carmel-mountain-1081694/,32.98199973,-117.0774418
R00000140281,Verizon Wireless At Beaumont,1484 E 2nd St,Beaumont,CA,92223,(951) 769-0985,https://www.verizon.com/stores/stores/california/beaumont/beaumont-323705/,33.92366066,-116.9560644
R00000003185,Verizon Wireless At El Centro,880 N Imperial Ave,El Centro,CA,92243,(760) 337-5508,https://www.verizon.com/stores/stores/california/el-centro/el-centro-203164/,32.79972185,-115.5704088
R00000003019,Verizon Wireless At La Quinta,78995 Highway 111,La Quinta,CA,92253,(760) 771-5587,https://www.verizon.com/stores/stores/california/la-quinta/la-quinta-296153/,33.70797315,-116.2865624
R00000000861,Verizon Wireless At Fontana,16771 Valley Blvd,Fontana,CA,92335,(909) 427-1800,https://www.verizon.com/stores/stores/california/fontana/fontana-203478/,34.06997596,-117.438364
R00000001186,Verizon Wireless At North Fontana,16695 Sierra Lakes Pkwy,Fontana,CA,92336,(909) 355-0725,https://www.verizon.com/stores/stores/california/fontana/north-fontana-318455/,34.13890356,-117.4392856
R00000163490,Verizon Wireless At Hesperia,12821 Main St,Hesperia,CA,92345,(760) 662-5451,https://www.verizon.com/stores/stores/california/hesperia/hesperia-329445/,34.42617056,-117.3834061
R00000104527,Verizon Wireless At Redlands,27512 W Lugonia Ave,Redlands,CA,92374,(909) 798-5450,https://www.verizon.com/stores/stores/california/redlands/redlands-247147/,34.07160523,-117.204227
R00000233037,Verizon Wireless At Victorville,12133 Hesperia Rd,Victorville,CA,92395,(760) 243-3801,https://www.verizon.com/stores/stores/california/victorville/victorville-339180/,34.47190372,-117.2914767
R00000001602,Verizon Wireless At Canyon Springs,2851 Canyon Springs Pkwy,Riverside,CA,92507,(951) 697-3035,https://www.verizon.com/stores/stores/california/riverside/canyon-springs-243723/,33.93963291,-117.2807172
R00000235026,Verizon Wireless At Hemet,3301 W Florida Ave,Hemet,CA,92545,(951) 925-9295,https://www.verizon.com/stores/stores/california/hemet/hemet-342266/,33.74702768,-117.0070082
R00000117374,Verizon Wireless At Murrieta,24520 Village Walk Place,Murrieta,CA,92562,(951) 696-9160,https://www.verizon.com/stores/stores/california/murrieta/murrieta-321385/,33.56591425,-117.2116421
R00000150748,Verizon Wireless At Menifee,30098 Haun Rd,Menifee,CA,92584,(951) 679-6908,https://www.verizon.com/stores/stores/california/menifee/menifee-330262/,33.68343747,-117.1744664
R00000171797,Verizon Wireless At Temecula,40758 Winchester Rd,Temecula,CA,92591,(951) 296-3499,https://www.verizon.com/stores/stores/california/temecula/temecula-330072/,33.52583653,-117.1576861
R00000251226,Verizon Wireless At Irvine Marketplace,13280 Jamboree Rd,Irvine,CA,92602,(714) 730-7790,https://www.verizon.com/stores/stores/california/irvine/irvine-marketplace-1067262/,33.72736548,-117.7865262
R00000001658,Verizon Wireless At Irvine,2981 Michelson Dr,Irvine,CA,92612,(949) 756-3515,https://www.verizon.com/stores/stores/california/irvine/irvine-204030/,33.67279467,-117.8469434
R00000003216,Verizon Wireless At Metro Pointe,901 S Coast Dr,Costa Mesa,CA,92626,(714) 427-0733,https://www.verizon.com/stores/stores/california/costa-mesa/metro-pointe-201794/,33.68972929,-117.8935179
R00000001322,Verizon Wireless At Costa Mesa,2300 Harbor Blvd,Costa Mesa,CA,92626,(949) 515-4202,https://www.verizon.com/stores/stores/california/costa-mesa/costa-mesa-245572/,33.65819145,-117.9188097
R00000001352,Verizon Wireless At Lake Forest,23718 El Toro Rd,Lake Forest,CA,92630,(949) 472-0700,https://www.verizon.com/stores/stores/california/lake-forest/lake-forest-315599/,33.61776567,-117.7033554
